image,EN,AG,SF,MI_IR,MI_VIS,SSIM_IR,SSIM_VIS,SCD,VIF
01212.png,6.581836236381719,6.5398166863591936,17.78670991589937,1.2911798695776537,1.2247927594085766,0.5043533263250859,0.8407507767476111,0.6238442654312004,0.11361977737067118
01223.png,6.8866179606740765,7.842939959178721,20.975491943096397,1.3258829109219041,1.6309694797038574,0.5025442397763908,0.8356085598592465,0.4768951569633074,0.12610414428376743
01227.png,7.365184432556862,6.655009527845295,18.101517919235175,1.9227688207332492,2.225506153262381,0.691196051560248,0.6936123557217299,0.06433086608756877,0.2791001353301494
01242.png,7.172372776454181,4.4072853754870795,12.973297543113581,1.9975633237331238,1.6358872463548553,0.7655166214043679,0.7490621375976502,0.00667004442597896,0.31525993945143765
01249.png,7.198290621904703,3.970006445143923,12.226625232799659,1.8634793803973895,1.5868123811489707,0.6918383188562472,0.6492456107236989,0.06872977033287642,0.3242725766804589
01267.png,6.995595030359517,3.5906454776413086,11.24950502723756,3.5901337078681914,0.8733947476915774,0.9105557974175633,0.5928708244662019,1.036783723442028,0.560962275385115
01270.png,7.232188598230745,6.610673878883996,17.77801486387049,1.3851702620596384,1.6137625584510755,0.6849387329970608,0.7141287338142908,0.0907191752955413,0.2829069512168267
01299.png,7.154525723734905,5.8064715001496054,19.4121493156714,2.302688521190713,1.604352009156805,0.8344167427062494,0.6818996698594804,0.10445588013225737,0.4645577336458775
01301.png,7.348151391495553,22.998899968368384,40.21802922057786,0.7707803613317747,1.365134581143263,0.2862637793966833,0.8499312211176948,0.16785347247341742,0.15534410965121623
01320.png,7.302210057703035,22.30810112383701,38.988178119633076,0.7594843396204883,1.3523755131036221,0.2925392486202548,0.8527331644235162,0.1632081272699909,0.15566206583504355
01331.png,7.36224092947867,22.800813173271592,39.85593176907764,0.7912356567287584,1.417760823052956,0.28428133038717024,0.8448784202209226,0.2355305988356574,0.15523351795991613
01345.png,6.409413719556419,6.320783660855296,16.699154610514938,1.4541782757801929,1.4059026052553238,0.477933055386498,0.8035232636831593,0.9013484063710725,0.19028942479709696
01388.png,6.373345591607835,6.306086658478526,16.483948018584982,1.4130191104717396,1.3033820979230133,0.4782849650815554,0.7952665970221342,0.8266567067499303,0.17141993660922222
01393.png,7.474942739249164,28.05679588063289,52.28334863730891,0.9991003189657726,1.3437342356322646,0.2912332635633453,0.7871853189471559,0.8559941690831444,0.10087690991316761
01406.png,7.430774114741678,27.179739352308292,50.550400131268724,0.9722069668071499,1.3380924421433336,0.2904582502519537,0.7855092787425858,0.8663065101593456,0.09511490238942123
01413.png,7.450478621079256,27.699587259029816,51.59956926571057,0.981822186674381,1.3572144500201402,0.288211192911947,0.792618899257755,0.868828143412835,0.09444135709749002
01415.png,7.463475046234771,27.931384604510573,51.981209044711534,0.9927746551370785,1.3615680423515095,0.28774110012269866,0.7934832931741245,0.8708911384133716,0.0953366496617006
01422.png,7.460168179927868,27.80010496660611,51.74598429171705,0.9994097583992436,1.3373228891401745,0.2945830631466286,0.7802370068872778,0.836518056585615,0.10192325007836771
01432.png,7.338362619813725,22.328778087199822,43.708931179204455,1.0310023060020246,1.3991867051326023,0.4090305908195371,0.7332940775481924,0.6974612507120153,0.14548769791490196
01437.png,7.4341771158036805,20.41074077390927,40.294717350088575,1.0658906926623386,1.1967366589890036,0.499845812007077,0.6727589248007735,0.6071393659232658,0.19780959277457572
01442.png,7.184470816393514,15.741737353879264,30.555873113694464,1.0606563384595296,0.8370810416732829,0.6166107581510208,0.5939402534128527,0.3403776568887754,0.239506977519311
01443.png,7.212310357906778,16.512494421386023,31.05419489913292,1.0427425830037524,0.7341604164337008,0.6207469026844524,0.5480266277165539,0.22147197400384472,0.2517572618868967
01454.png,7.47953985106621,6.352891087455384,16.5358697305312,3.256509150107033,1.209813186077833,0.894342347237157,0.5926570369113769,0.5517819598708121,0.48446748593483313
01462.png,7.521579115988762,6.526455388519829,17.146201720960896,3.263659733714615,1.2218832270135795,0.8437561254456456,0.5443606685804555,0.567992876953241,0.4903778852126418
01471.png,7.433278894111333,6.0883993200466815,15.946774982827757,3.2669992566439454,1.2005442707905407,0.9017389927300735,0.5961600748716774,0.5664257559395112,0.4868266459668563
01482.png,7.464739527580211,6.268516757395515,16.45457018283859,3.2728081613240576,1.2080417424192362,0.9006524130824792,0.59494929965864,0.5509930455646616,0.4901977728779293
01486.png,7.461833041471465,6.303744060478592,16.462028779713563,3.262900161355801,1.2118580362800004,0.8997562875330684,0.5944526957441235,0.5603792931904731,0.4854526094867471
01492.png,7.450838079158119,6.18177063035525,15.866478626182245,3.23526983675173,1.2324237449393962,0.8897980292348284,0.5954486645303747,0.5723752991587443,0.4661480814592151
01494.png,7.50641745740473,24.85659553257436,43.41621198625341,0.958800480716773,1.2685280551966471,0.34424906817502465,0.7303909936664833,0.1273768799241175,0.14704828812354678
01505.png,7.5634377426290005,25.974033305050018,45.190338878361786,1.0030919562819154,1.2540551825010464,0.3636962277165447,0.7380961848663998,0.007587914270880125,0.1594628138982119
01511.png,7.533940014112186,25.256310372334912,43.91545115890529,0.9785327573461204,1.3002113588597108,0.361154952350742,0.7469286596704379,0.036241521247129205,0.15462438379395996
01527.png,7.480849414946344,24.759053980990767,43.02005417563429,0.9741686524420897,1.269411800959333,0.3667463175456594,0.7476672445050943,0.00030700974589192853,0.15686077947458638
01531.png,7.205007830987275,6.553480675860747,15.428752880293873,1.5916558588106717,2.4056383614382315,0.46225853552812723,0.8261456979851676,1.4079123534896691,0.15865075855846272
01547.png,7.167108860059534,6.354153882219134,14.864959949953633,1.590380234442079,2.4030681934257716,0.4613094440263418,0.8260444666880347,1.4241981994759287,0.15279922887123465
01562.png,7.1733803101896685,6.39113378953563,14.992782168659115,1.585481524995167,2.3952023204910047,0.46710542112891457,0.8216359708741394,1.4295073022263032,0.1584872173252872
01579.png,7.175875990078772,6.428932067108887,15.05070575994857,1.5746420073970588,2.39017192688731,0.4689406352350149,0.8228883381491877,1.4363811794327268,0.15223706216959693
