image,EN,AG,SF,MI_IR,MI_VIS,SSIM_IR,SSIM_VIS,SCD,VIF
I00053.jpg,6.8470976407394275,3.5192302723281887,10.25505390111168,1.6448634522769263,3.8350927459271853,0.4821650468182664,0.9569656612206068,1.6571659628304305,0.09271609971960364
I00054.jpg,6.839689952028051,3.501502242551594,10.212174647420193,1.641760604335336,3.838018681995681,0.48269345698988986,0.9584830074804976,1.656749453123305,0.0927316633111614
I00055.jpg,6.843963718774998,3.51214740736989,10.247964288522063,1.6444496623360028,3.830590403797509,0.4824928812149463,0.9570461959919897,1.657025328726523,0.09126640713427679
I00056.jpg,6.840715464332978,3.502366556912351,10.2200018346378,1.6464667459374214,3.832302432884556,0.48315057679935386,0.9582446984978974,1.6577176700831358,0.0924315042412111
I00057.jpg,6.845233737126049,3.517011575708867,10.230091857445109,1.6427255704230985,3.8369690976424984,0.48258571907351766,0.9576845849944637,1.6585877603839003,0.09256238533904751
I00058.jpg,6.842446271753689,3.506916327832724,10.232491173352905,1.6439727157232542,3.834423604141162,0.4832841604769591,0.9583678362411646,1.6583803280722158,0.0935371722112872
I00059.jpg,6.839332407144468,3.5027131654945314,10.219892415304193,1.6433521544137868,3.8378937957642636,0.48267835335557174,0.9583063531402387,1.6577306214595502,0.09315002450800024
I00060.jpg,6.839273377217538,3.496398666308623,10.2160590013766,1.641086806406767,3.840099687794917,0.4830947257653984,0.9589390114058636,1.6582505441075934,0.09332576441458752
I00061.jpg,6.8362005660208105,3.487985140469222,10.194225195100968,1.6355449654136165,3.835348500668952,0.4829570801578465,0.9610093476090138,1.6607634554269257,0.09472593771673522
I00062.jpg,6.8379723526739085,3.497268324753922,10.217778743493147,1.640813348594976,3.839520944732079,0.48348746842062973,0.9607490226345451,1.6620323595683995,0.09471094221322593
I00063.jpg,6.836648662083943,3.48209864863215,10.182487790222938,1.641596632086277,3.8483229367811567,0.48299049847601744,0.9611692994604232,1.6621354596930757,0.09608533554618812
I00064.jpg,6.841347390558095,3.492784657791387,10.208420867972041,1.6403108073474475,3.8435027268751467,0.48064831967437666,0.9597770947853214,1.6616228797306172,0.09447712676601414
I00065.jpg,6.840777121714208,3.4886734423908385,10.214604416341974,1.6429834858814991,3.8462180301026754,0.48026051518191576,0.9599905116887338,1.6634845699433094,0.09498586941560963
I00066.jpg,6.847455484874657,3.5108469649559146,10.25812163294404,1.646640881507168,3.8442596836385667,0.4802807620632482,0.9574296987345319,1.6629233829191468,0.09402094597630158
I00067.jpg,6.841694106041758,3.5071320336342335,10.258792856976543,1.6394443741488662,3.8352076762680163,0.4801490177146599,0.9577750460752572,1.6627967533637684,0.09204078693856022
I00068.jpg,6.8427772279345085,3.52106055233807,10.25218547360972,1.636300979328106,3.8288468992973295,0.4803583980598471,0.9577717025089887,1.6613382217467303,0.09138972454168645
I00069.jpg,6.820242989855958,3.4678268147139564,10.121102644969074,1.635810759000529,3.82169309719214,0.48003319350032614,0.9608570213003927,1.6612532368423747,0.093854383568978
I00070.jpg,6.818901733132843,3.458315842603237,10.108663594009979,1.6373894037316121,3.830565620729149,0.48034527784755837,0.9611111575479967,1.6605250907098936,0.09370218832010861
I00071.jpg,6.819371896522983,3.4725896339209616,10.128377099593429,1.6416887568204976,3.8301169618989968,0.4806588707348383,0.9611344809341229,1.661292340338695,0.09457483852971253
I00072.jpg,6.821369252276689,3.469865635672199,10.11080613676744,1.644285292193147,3.830607671979348,0.4813934790882896,0.9610785440387891,1.6625635250556794,0.0957308374273621
I00073.jpg,6.823494746020523,3.4687698309146664,10.100056269256962,1.6448400166550539,3.8400850135280447,0.4810583555116416,0.9618904457844721,1.663494845655454,0.09656615479493018
I00074.jpg,6.829910700635355,3.4800865209749032,10.119797895031033,1.6426198919433346,3.8372173555610303,0.48154298733072,0.9617020043940571,1.6632593528557587,0.09858655055004642
I00075.jpg,6.838196132780407,3.486961967743437,10.15891122751013,1.6458719464530391,3.8468826565336327,0.4824004068850289,0.9605464499469468,1.662949355289975,0.09683040609020829
I00076.jpg,6.838487219678262,3.4990622420038564,10.17482897192101,1.6419864123464623,3.8440758837578866,0.48189975570418314,0.960005704223579,1.661703012283468,0.09763512946376623
I00077.jpg,6.832882698700469,3.4825539226752213,10.10716020947526,1.6364741391816795,3.8417188161530995,0.48152601558281555,0.960522439626605,1.6621700570764162,0.09804889627836869
I00078.jpg,6.825244808601512,3.4926406132894834,10.144231010486584,1.6329744644757842,3.8312839422795184,0.4804920815894591,0.9606592759611816,1.6617479219706173,0.09769182640419793
I00079.jpg,6.823373568895979,3.4950850233994677,10.168764348845583,1.6360800180415207,3.835445138170946,0.4798816805141797,0.960967381666928,1.663641979953423,0.09461469585736544
I00080.jpg,6.828098354694322,3.518394943341855,10.248878316196173,1.6397082123882245,3.838100793965236,0.4816185419863885,0.9600247711449391,1.661506202888392,0.09549683436764297
I00081.jpg,6.8373519982365405,3.5326123638590956,10.247309546470062,1.6281198806321688,3.8414490094933913,0.4821203087744844,0.9597961749702678,1.6616376335148333,0.09604528806707145
I00082.jpg,6.837475553512142,3.5451855103545413,10.333141848716018,1.635118836045082,3.843532481275687,0.4834081206446936,0.9594880139058188,1.6618551810816218,0.09757952318149545
I00083.jpg,6.831962007013096,3.5447740613406666,10.329699709015328,1.6407153597046729,3.833787732004825,0.4830273994042129,0.9606179642267767,1.661873529978029,0.09505023686627166
I00084.jpg,6.83147615196469,3.5167217825902255,10.27094345285596,1.6424892828562176,3.8434622071433058,0.48220974190379734,0.961153287099635,1.661705479335252,0.09300546347857587
I00085.jpg,6.850935468585348,3.55879156249879,10.441647496970024,1.6451353315469737,3.8345753994974583,0.48410649660294514,0.957909340823666,1.6625453472347993,0.09388287105208111
I00086.jpg,6.834596837666526,3.5278411893776704,10.32344710109078,1.6337631048272485,3.831539119111052,0.48815081416963474,0.9594860537635252,1.6609835215627735,0.09664811613288307
I00087.jpg,6.827800025070057,3.5095051883148667,10.284181260128415,1.6398466090570012,3.8282012894732143,0.4875869998341377,0.9603000659108234,1.6622755679487327,0.09603978340775363
I00088.jpg,6.835634449061041,3.528652418106432,10.415186904698539,1.6402379649466976,3.8342784529431944,0.4881813992851228,0.9576516761770788,1.6611846040029161,0.0964941467845441
I00089.jpg,6.841593810885482,3.537509631574383,10.467400227588024,1.6454663567475887,3.847526960231543,0.49014008791989444,0.9563110128665779,1.660206789502149,0.0977377428891773
I00090.jpg,6.837152476458372,3.5102848024050415,10.402142325068446,1.6424773839835685,3.8468010094951373,0.4941234275749931,0.9573030924337761,1.6593259956936657,0.09914431793253868
I00091.jpg,6.845129295389054,3.52472677486539,10.442719870048883,1.6446025807874882,3.8531661000810677,0.49144697556627637,0.9585521487142593,1.6617487808155258,0.10013820185237676
I00092.jpg,6.831292156485277,3.4676664358263616,10.35240200767104,1.6400488021773825,3.8355278569472078,0.49471814505789624,0.958395916405876,1.6582873432245875,0.09955872469673362
I00093.jpg,6.833409015889139,3.4963727060390037,10.415929630788094,1.6429974825562117,3.8378145662869017,0.49600384497550537,0.956006462807604,1.6563597135903736,0.10031171131720557
I00094.jpg,6.82583096107868,3.4632848078686194,10.296800289457904,1.6483653038649493,3.8441461837221245,0.4985798263478081,0.9578302954063199,1.6548336234890701,0.10210476621213035
